State,Year,Period,Labor_Force_Participation_Ratio,Employment_Participation_Ratio,Labor_Force,Employment,Unemployment,Unemployment_rate,Latitude,Longitude
Indiana,2020,Dec,63.3,60.2,3354439,3185638,168801,5,40.551217,-85.602364
Indiana,2021,Jan,63.1,60.2,3344628,3186437,158191,4.7,40.551217,-85.602364
Indiana,2021,Feb,63.1,60.2,3340630,3186970,153660,4.6,40.551217,-85.602364
Indiana,2021,Mar,63,60.2,3339311,3190115,149196,4.5,40.551217,-85.602364
Indiana,2021,Apr,63,60.2,3340602,3194622,145980,4.4,40.551217,-85.602364
Indiana,2021,May,62.9,60.3,3339813,3198714,141099,4.2,40.551217,-85.602364
Indiana,2021,Jun,62.9,60.3,3337514,3200597,136917,4.1,40.551217,-85.602364
Indiana,2021,Jul,62.7,60.2,3331612,3200981,130631,3.9,40.551217,-85.602364
Indiana,2021,Aug,62.6,60.2,3325574,3201499,124075,3.7,40.551217,-85.602364
Indiana,2021,Sep,62.4,60.2,3320777,3204102,116675,3.5,40.551217,-85.602364
Indiana,2021,Oct,62.4,60.4,3321361,3211125,110236,3.3,40.551217,-85.602364
Indiana,2021,Nov,62.5,60.5,3326887,3222215,104672,3.1,40.551217,-85.602364
Indiana,2021,Dec,62.7,60.8,3336536,3236078,100458,3,40.551217,-85.602364
Indiana,2022,Jan,62.9,61,3347672,3250004,97668,2.9,40.551217,-85.602364
Indiana,2022,Feb,63.1,61.3,3357565,3261856,95709,2.9,40.551217,-85.602364
Indiana,2022,Mar,63.2,61.4,3366029,3270599,95430,2.8,40.551217,-85.602364
Indiana,2022,Apr,63.3,61.5,3373303,3276791,96512,2.9,40.551217,-85.602364
Indiana,2022,May,63.4,61.5,3378924,3280597,98327,2.9,40.551217,-85.602364
Indiana,2022,Jun,63.4,61.5,3382209,3281398,100811,3,40.551217,-85.602364
Indiana,2022,Jul,63.4,61.4,3383084,3279281,103803,3.1,40.551217,-85.602364
Indiana,2022,Aug,63.3,61.3,3382148,3275386,106762,3.2,40.551217,-85.602364
Indiana,2022,Sep,63.2,61.2,3379923,3270893,109030,3.2,40.551217,-85.602364
Indiana,2022,Oct,63.2,61.1,3377808,3267286,110522,3.3,40.551217,-85.602364
Indiana,2022,Nov,63.1,61,3377334,3266346,110988,3.3,40.551217,-85.602364
Indiana,2022,Dec,63.1,61.1,3379688,3269052,110636,3.3,40.551217,-85.602364
Iowa,2006,Jan,71.9,69.1,1641849,1578060,63789,3.9,41.878003,-93.097702
Iowa,2006,Feb,72,69.3,1645442,1583664,61778,3.8,41.878003,-93.097702
Iowa,2006,Mar,72.1,69.5,1649127,1588911,60216,3.7,41.878003,-93.097702
Iowa,2006,Apr,72.2,69.6,1652328,1592837,59491,3.6,41.878003,-93.097702
Iowa,2006,May,72.3,69.7,1654729,1595166,59563,3.6,41.878003,-93.097702
Iowa,2006,Jun,72.3,69.7,1656339,1596192,60147,3.6,41.878003,-93.097702
Iowa,2006,Jul,72.3,69.7,1657590,1596824,60766,3.7,41.878003,-93.097702
Iowa,2006,Aug,72.4,69.7,1659099,1597910,61189,3.7,41.878003,-93.097702
Iowa,2006,Sep,72.4,69.7,1661018,1599582,61436,3.7,41.878003,-93.097702
Iowa,2006,Oct,72.4,69.8,1662986,1601611,61375,3.7,41.878003,-93.097702
Iowa,2006,Nov,72.4,69.8,1664385,1603265,61120,3.7,41.878003,-93.097702
Iowa,2006,Dec,72.4,69.8,1664469,1603613,60856,3.7,41.878003,-93.097702
Iowa,2007,Jan,72.3,69.7,1663289,1602493,60796,3.7,41.878003,-93.097702
Iowa,2007,Feb,72.2,69.6,1661602,1600672,60930,3.7,41.878003,-93.097702
Iowa,2007,Mar,72.1,69.5,1659975,1598932,61043,3.7,41.878003,-93.097702
Iowa,2007,Apr,72,69.4,1658797,1597745,61052,3.7,41.878003,-93.097702
Iowa,2007,May,72,69.3,1658248,1597178,61070,3.7,41.878003,-93.097702
Iowa,2007,Jun,71.9,69.3,1658520,1597354,61166,3.7,41.878003,-93.097702
Iowa,2007,Jul,72,69.3,1659537,1598096,61441,3.7,41.878003,-93.097702
Iowa,2007,Aug,72,69.3,1661174,1599243,61931,3.7,41.878003,-93.097702
Iowa,2007,Sep,72,69.3,1663352,1600949,62403,3.8,41.878003,-93.097702
Iowa,2007,Oct,72.1,69.4,1665743,1603116,62627,3.8,41.878003,-93.097702
Iowa,2007,Nov,72.2,69.5,1667996,1605547,62449,3.7,41.878003,-93.097702
Iowa,2007,Dec,72.2,69.5,1670033,1608126,61907,3.7,41.878003,-93.097702
Iowa,2008,Jan,72.2,69.6,1671514,1610160,61354,3.7,41.878003,-93.097702
Iowa,2008,Feb,72.3,69.6,1672496,1611271,61225,3.7,41.878003,-93.097702
Iowa,2008,Mar,72.3,69.6,1673699,1611773,61926,3.7,41.878003,-93.097702
Iowa,2008,Apr,72.3,69.6,1675641,1612124,63517,3.8,41.878003,-93.097702
Iowa,2008,May,72.4,69.6,1678567,1612887,65680,3.9,41.878003,-93.097702
Iowa,2008,Jun,72.6,69.6,1682183,1614205,67978,4,41.878003,-93.097702
Iowa,2008,Jul,72.7,69.6,1685651,1615698,69953,4.1,41.878003,-93.097702
Iowa,2008,Aug,72.7,69.6,1688328,1616614,71714,4.2,41.878003,-93.097702
Iowa,2008,Sep,72.8,69.6,1689996,1616033,73963,4.4,41.878003,-93.097702
Iowa,2008,Oct,72.8,69.4,1690958,1613479,77479,4.6,41.878003,-93.097702
Iowa,2008,Nov,72.7,69.2,1691223,1608748,82475,4.9,41.878003,-93.097702
Iowa,2008,Dec,72.7,68.9,1690582,1602026,88556,5.2,41.878003,-93.097702
Iowa,2009,Jan,72.6,68.5,1689096,1594063,95033,5.6,41.878003,-93.097702
Iowa,2009,Feb,72.5,68.1,1687015,1585947,101068,6,41.878003,-93.097702
Iowa,2009,Mar,72.3,67.8,1684717,1578852,105865,6.3,41.878003,-93.097702
Iowa,2009,Apr,72.2,67.5,1682539,1573692,108847,6.5,41.878003,-93.097702
Iowa,2009,May,72.1,67.4,1680503,1570351,110152,6.6,41.878003,-93.097702
Iowa,2009,Jun,72,67.2,1678718,1568344,110374,6.6,41.878003,-93.097702
Iowa,2009,Jul,71.9,67.1,1676953,1566823,110130,6.6,41.878003,-93.097702
Iowa,2009,Aug,71.7,67,1674750,1565031,109719,6.6,41.878003,-93.097702
Iowa,2009,Sep,71.5,66.9,1671946,1562768,109178,6.5,41.878003,-93.097702
Iowa,2009,Oct,71.4,66.7,1668747,1560093,108654,6.5,41.878003,-93.097702
Iowa,2009,Nov,71.2,66.6,1666336,1558033,108303,6.5,41.878003,-93.097702
Iowa,2009,Dec,71.2,66.6,1666046,1557898,108148,6.5,41.878003,-93.097702
Iowa,2010,Jan,71.2,66.6,1668161,1560395,107766,6.5,41.878003,-93.097702
Iowa,2010,Feb,71.4,66.8,1671781,1564951,106830,6.4,41.878003,-93.097702
Iowa,2010,Mar,71.5,67,1675368,1570007,105361,6.3,41.878003,-93.097702
Iowa,2010,Apr,71.1,66.7,1677557,1573836,103721,6.2,41.878003,-93.097702
Iowa,2010,May,71.1,66.8,1677764,1575622,102142,6.1,41.878003,-93.097702
Iowa,2010,Jun,71,66.7,1676132,1575290,100842,6,41.878003,-93.097702
Iowa,2010,Jul,70.9,66.6,1673866,1573698,100168,6,41.878003,-93.097702
Iowa,2010,Aug,70.8,66.5,1672341,1572218,100123,6,41.878003,-93.097702
Iowa,2010,Sep,70.7,66.5,1672191,1571768,100423,6,41.878003,-93.097702
Iowa,2010,Oct,70.7,66.5,1673392,1572819,100573,6,41.878003,-93.097702
Iowa,2010,Nov,70.8,66.5,1675189,1574964,100225,6,41.878003,-93.097702
Iowa,2010,Dec,70.8,66.6,1676546,1577238,99308,5.9,41.878003,-93.097702
Iowa,2011,Jan,70.8,66.6,1676887,1578751,98136,5.9,41.878003,-93.097702
Iowa,2011,Feb,70.7,66.6,1676002,1579056,96946,5.8,41.878003,-93.097702
Iowa,2011,Mar,70.6,66.5,1674053,1578220,95833,5.7,41.878003,-93.097702
Iowa,2011,Apr,70.5,66.5,1671639,1576628,95011,5.7,41.878003,-93.097702
Iowa,2011,May,70.3,66.3,1669479,1574841,94638,5.7,41.878003,-93.097702
Iowa,2011,Jun,70.2,66.3,1668016,1573438,94578,5.7,41.878003,-93.097702
Iowa,2011,Jul,70.2,66.2,1667412,1572853,94559,5.7,41.878003,-93.097702
Iowa,2011,Aug,70.1,66.2,1667469,1573169,94300,5.7,41.878003,-93.097702
Iowa,2011,Sep,70.1,66.2,1667811,1574205,93606,5.6,41.878003,-93.097702
Iowa,2011,Oct,70.1,66.2,1668085,1575631,92454,5.5,41.878003,-93.097702
Iowa,2011,Nov,70,66.2,1667807,1576906,90901,5.5,41.878003,-93.097702
Iowa,2011,Dec,70,66.2,1666736,1577591,89145,5.3,41.878003,-93.097702
Iowa,2012,Jan,69.9,66.2,1665187,1577773,87414,5.2,41.878003,-93.097702
Iowa,2012,Feb,69.8,66.2,1663580,1577533,86047,5.2,41.878003,-93.097702
Iowa,2012,Mar,69.7,66.1,1662015,1576690,85325,5.1,41.878003,-93.097702
Iowa,2012,Apr,69.6,66,1660230,1575227,85003,5.1,41.878003,-93.097702
Iowa,2012,May,69.5,65.9,1658427,1573642,84785,5.1,41.878003,-93.097702
Iowa,2012,Jun,69.4,65.8,1657167,1572697,84470,5.1,41.878003,-93.097702
Iowa,2012,Jul,69.3,65.8,1656736,1572880,83856,5.1,41.878003,-93.097702
Iowa,2012,Aug,69.3,65.8,1657235,1574109,83126,5,41.878003,-93.097702
Iowa,2012,Sep,69.3,65.9,1658681,1576085,82596,5,41.878003,-93.097702
Iowa,2012,Oct,69.3,65.9,1660482,1578228,82254,5,41.878003,-93.097702
Iowa,2012,Nov,69.4,65.9,1661913,1579766,82147,4.9,41.878003,-93.097702
Iowa,2012,Dec,69.4,65.9,1662647,1580457,82190,4.9,41.878003,-93.097702
Iowa,2018,Jan,68.6,66.7,1694988,1647790,47198,2.8,41.878003,-93.097702
Iowa,2018,Feb,68.8,66.9,1698795,1652673,46122,2.7,41.878003,-93.097702
Iowa,2018,Mar,68.9,67.1,1703856,1658815,45041,2.6,41.878003,-93.097702
Iowa,2018,Apr,69.1,67.3,1708600,1664626,43974,2.6,41.878003,-93.097702
Iowa,2018,May,69.2,67.5,1711978,1668837,43141,2.5,41.878003,-93.097702
Iowa,2018,Jun,69.3,67.6,1713875,1671232,42643,2.5,41.878003,-93.097702
Iowa,2018,Jul,69.3,67.6,1714584,1672132,42452,2.5,41.878003,-93.097702
Iowa,2018,Aug,69.3,67.5,1715034,1672377,42657,2.5,41.878003,-93.097702
Iowa,2018,Sep,69.3,67.5,1715931,1672825,43106,2.5,41.878003,-93.097702
Iowa,2018,Oct,69.3,67.5,1717712,1674025,43687,2.5,41.878003,-93.097702
Iowa,2018,Nov,69.4,67.6,1720630,1676341,44289,2.6,41.878003,-93.097702
Iowa,2018,Dec,69.5,67.7,1724481,1679734,44747,2.6,41.878003,-93.097702
Iowa,2019,Jan,69.6,67.8,1728011,1682959,45052,2.6,41.878003,-93.097702
Iowa,2019,Feb,69.7,67.9,1731250,1686157,45093,2.6,41.878003,-93.097702
Iowa,2019,Mar,69.8,68,1734287,1689182,45105,2.6,41.878003,-93.097702
Iowa,2019,Apr,69.9,68.1,1737506,1692277,45229,2.6,41.878003,-93.097702
Iowa,2019,May,70,68.2,1740775,1695213,45562,2.6,41.878003,-93.097702
Iowa,2019,Jun,70.1,68.3,1743894,1697686,46208,2.6,41.878003,-93.097702
Iowa,2019,Jul,70.2,68.3,1746635,1699505,47130,2.7,41.878003,-93.097702
Iowa,2019,Aug,70.2,68.3,1748715,1700716,47999,2.7,41.878003,-93.097702
Iowa,2019,Sep,70.3,68.3,1750192,1701873,48319,2.8,41.878003,-93.097702
Iowa,2019,Oct,70.2,68.3,1750527,1702461,48066,2.7,41.878003,-93.097702
Iowa,2019,Nov,70.2,68.3,1748969,1701521,47448,2.7,41.878003,-93.097702
Iowa,2019,Dec,70,68.1,1744486,1697677,46809,2.7,41.878003,-93.097702
Iowa,2020,Jan,69.6,67.8,1736963,1690571,46392,2.7,41.878003,-93.097702
Iowa,2020,Feb,69.2,67.4,1726944,1680896,46048,2.7,41.878003,-93.097702
Iowa,2020,Mar,68.8,66.9,1715716,1670518,45198,2.6,41.878003,-93.097702
Iowa,2020,Apr,67.8,60.3,1687546,1502326,185220,11,41.878003,-93.097702
Iowa,2020,May,66.5,60.9,1655090,1516112,138978,8.4,41.878003,-93.097702
Iowa,2020,Jun,65.6,61.2,1633896,1523566,110330,6.8,41.878003,-93.097702
Iowa,2020,Jul,65.6,61.7,1634152,1537126,97026,5.9,41.878003,-93.097702
Iowa,2020,Aug,65.5,62.2,1632757,1550728,82029,5,41.878003,-93.097702
Iowa,2020,Sep,65.8,62.7,1640760,1564510,76250,4.6,41.878003,-93.097702
Iowa,2020,Oct,65.9,63.1,1645223,1574963,70260,4.3,41.878003,-93.097702
Iowa,2020,Nov,66.2,63.4,1652535,1583073,69462,4.2,41.878003,-93.097702
Iowa,2020,Dec,66.4,63.6,1658125,1587944,70181,4.2,41.878003,-93.097702
Iowa,2021,Jan,66.5,63.7,1660626,1591353,69273,4.2,41.878003,-93.097702
Iowa,2021,Feb,66.6,63.8,1664447,1594351,70096,4.2,41.878003,-93.097702
Iowa,2021,Mar,66.8,64,1670183,1598996,71187,4.3,41.878003,-93.097702
Iowa,2021,Apr,67.1,64.2,1676553,1604506,72047,4.3,41.878003,-93.097702
Iowa,2021,May,67.2,64.4,1681741,1610232,71509,4.3,41.878003,-93.097702
Iowa,2021,Jun,67.4,64.6,1686356,1615870,70486,4.2,41.878003,-93.097702
Iowa,2021,Jul,67.4,64.7,1688119,1620274,67845,4,41.878003,-93.097702
Iowa,2021,Aug,67.4,64.8,1688101,1623689,64412,3.8,41.878003,-93.097702
Iowa,2021,Sep,67.3,64.9,1686143,1625951,60192,3.6,41.878003,-93.097702
Iowa,2021,Oct,67.3,65,1686056,1629869,56187,3.3,41.878003,-93.097702
Iowa,2021,Nov,67.3,65.2,1686679,1634357,52322,3.1,41.878003,-93.097702
Iowa,2021,Dec,67.4,65.4,1689314,1640267,49047,2.9,41.878003,-93.097702
Iowa,2022,Jan,67.6,65.7,1693242,1646967,46275,2.7,41.878003,-93.097702
Iowa,2022,Feb,67.7,66,1697781,1653846,43935,2.6,41.878003,-93.097702
Iowa,2022,Mar,67.9,66.2,1701636,1659077,42559,2.5,41.878003,-93.097702
Iowa,2022,Apr,68,66.3,1704691,1662287,42404,2.5,41.878003,-93.097702
Iowa,2022,May,68,66.3,1706609,1663078,43531,2.6,41.878003,-93.097702
Iowa,2022,Jun,68.1,66.3,1708048,1662431,45617,2.7,41.878003,-93.097702
Iowa,2022,Jul,68.1,66.2,1709146,1660766,48380,2.8,41.878003,-93.097702
Iowa,2022,Aug,68.1,66.1,1710100,1659001,51099,3,41.878003,-93.097702
Iowa,2022,Sep,68.1,66,1710563,1657606,52957,3.1,41.878003,-93.097702
Iowa,2022,Oct,68.1,65.9,1710997,1657303,53694,3.1,41.878003,-93.097702
Iowa,2022,Nov,68,65.9,1711150,1657978,53172,3.1,41.878003,-93.097702
Iowa,2022,Dec,68,66,1711361,1659539,51822,3,41.878003,-93.097702
Kansas,2006,Jan,70.2,66.9,1455936,1387766,68170,4.7,39.011902,-98.484246
Kansas,2006,Feb,70.1,66.9,1455091,1388411,66680,4.6,39.011902,-98.484246
Kansas,2006,Mar,70.1,66.9,1454601,1389076,65525,4.5,39.011902,-98.484246
Kansas,2006,Apr,70.2,67,1457490,1392614,64876,4.5,39.011902,-98.484246
Kansas,2006,May,70.3,67.2,1460742,1396157,64585,4.4,39.011902,-98.484246
Kansas,2006,Jun,70.4,67.3,1464180,1399759,64421,4.4,39.011902,-98.484246
Kansas,2006,Jul,70.6,67.5,1467807,1403581,64226,4.4,39.011902,-98.484246
Kansas,2006,Aug,70.7,67.6,1471727,1407676,64051,4.4,39.011902,-98.484246
Kansas,2006,Sep,70.9,67.8,1475958,1411988,63970,4.3,39.011902,-98.484246
Kansas,2006,Oct,71,67.9,1478938,1415081,63857,4.3,39.011902,-98.484246
Kansas,2006,Nov,71.2,68.1,1484594,1420985,63609,4.3,39.011902,-98.484246
Kansas,2006,Dec,71.2,68.1,1485269,1421997,63272,4.3,39.011902,-98.484246
Kansas,2007,Jan,71.1,68.1,1485282,1422275,63007,4.2,39.011902,-98.484246
Kansas,2007,Feb,71,68,1484899,1422087,62812,4.2,39.011902,-98.484246
Kansas,2007,Mar,71,68,1484163,1421613,62550,4.2,39.011902,-98.484246
Kansas,2007,Apr,70.9,67.9,1483334,1421088,62246,4.2,39.011902,-98.484246
Kansas,2007,May,70.8,67.8,1482871,1420764,62107,4.2,39.011902,-98.484246
Kansas,2007,Jun,70.8,67.8,1482976,1420851,62125,4.2,39.011902,-98.484246
Kansas,2007,Jul,70.7,67.8,1483761,1421335,62426,4.2,39.011902,-98.484246
Kansas,2007,Aug,70.8,67.8,1485166,1422076,63090,4.2,39.011902,-98.484246
Kansas,2007,Sep,70.8,67.8,1486755,1422954,63801,4.3,39.011902,-98.484246
Kansas,2007,Oct,70.8,67.7,1487983,1423641,64342,4.3,39.011902,-98.484246
Kansas,2007,Nov,70.8,67.7,1488571,1424075,64496,4.3,39.011902,-98.484246
Kansas,2007,Dec,70.8,67.7,1488603,1424446,64157,4.3,39.011902,-98.484246
Kansas,2008,Jan,70.7,67.7,1488330,1424783,63547,4.3,39.011902,-98.484246
Kansas,2008,Feb,70.7,67.7,1488077,1425145,62932,4.2,39.011902,-98.484246
Kansas,2008,Mar,70.7,67.7,1488306,1425587,62719,4.2,39.011902,-98.484246
Kansas,2008,Apr,70.7,67.7,1489101,1425930,63171,4.2,39.011902,-98.484246
Kansas,2008,May,70.7,67.6,1490277,1425962,64315,4.3,39.011902,-98.484246
Kansas,2008,Jun,70.7,67.6,1491760,1425746,66014,4.4,39.011902,-98.484246
Kansas,2008,Jul,70.7,67.5,1493312,1425477,67835,4.5,39.011902,-98.484246
Kansas,2008,Aug,70.8,67.5,1494865,1425260,69605,4.7,39.011902,-98.484246
Kansas,2008,Sep,70.8,67.4,1496707,1424974,71733,4.8,39.011902,-98.484246
Kansas,2008,Oct,70.8,67.3,1498893,1424409,74484,5,39.011902,-98.484246
Kansas,2008,Nov,70.9,67.2,1501360,1423372,77988,5.2,39.011902,-98.484246
Kansas,2008,Dec,71,67.1,1504198,1421825,82373,5.5,39.011902,-98.484246
Kansas,2009,Jan,71.1,67,1507169,1419811,87358,5.8,39.011902,-98.484246
Kansas,2009,Feb,71.2,66.8,1510355,1417552,92803,6.1,39.011902,-98.484246
Kansas,2009,Mar,71.3,66.7,1513752,1415542,98210,6.5,39.011902,-98.484246
Kansas,2009,Apr,71.4,66.6,1517037,1414106,102931,6.8,39.011902,-98.484246
Kansas,2009,May,71.5,66.5,1519576,1412960,106616,7,39.011902,-98.484246
Kansas,2009,Jun,71.5,66.4,1520649,1411631,109018,7.2,39.011902,-98.484246
Kansas,2009,Jul,71.4,66.2,1519761,1409610,110151,7.2,39.011902,-98.484246
Kansas,2009,Aug,71.2,66,1516989,1406736,110253,7.3,39.011902,-98.484246
Kansas,2009,Sep,70.9,65.8,1513022,1403365,109657,7.2,39.011902,-98.484246
Kansas,2009,Oct,70.7,65.6,1508787,1399911,108876,7.2,39.011902,-98.484246
Kansas,2009,Nov,70.5,65.4,1505314,1396912,108402,7.2,39.011902,-98.484246
Kansas,2009,Dec,70.3,65.3,1503151,1394859,108292,7.2,39.011902,-98.484246
Kansas,2010,Jan,70.3,65.2,1502302,1394052,108250,7.2,39.011902,-98.484246
Kansas,2010,Feb,70.2,65.2,1502043,1394188,107855,7.2,39.011902,-98.484246
Kansas,2010,Mar,70.1,65.2,1501694,1394805,106889,7.1,39.011902,-98.484246
Kansas,2010,Apr,69.9,65,1501224,1395682,105542,7,39.011902,-98.484246
Kansas,2010,May,69.8,65,1500581,1396641,103940,6.9,39.011902,-98.484246
Kansas,2010,Jun,69.8,65,1499954,1397316,102638,6.8,39.011902,-98.484246
Kansas,2010,Jul,69.7,65,1499521,1397499,102022,6.8,39.011902,-98.484246
Kansas,2010,Aug,69.7,64.9,1499329,1397291,102038,6.8,39.011902,-98.484246
Kansas,2010,Sep,69.6,64.9,1499286,1396809,102477,6.8,39.011902,-98.484246
Kansas,2010,Oct,69.6,64.8,1499560,1396563,102997,6.9,39.011902,-98.484246
Kansas,2010,Nov,69.6,64.8,1499951,1396803,103148,6.9,39.011902,-98.484246
Kansas,2010,Dec,69.6,64.8,1500190,1397503,102687,6.8,39.011902,-98.484246
Kansas,2011,Jan,69.6,64.8,1500267,1398503,101764,6.8,39.011902,-98.484246
Kansas,2011,Feb,69.5,64.9,1499954,1399506,100448,6.7,39.011902,-98.484246
Kansas,2011,Mar,69.5,64.9,1499072,1400245,98827,6.6,39.011902,-98.484246
Kansas,2011,Apr,69.4,64.9,1497707,1400475,97232,6.5,39.011902,-98.484246
Kansas,2011,May,69.3,64.8,1496444,1400405,96039,6.4,39.011902,-98.484246
Kansas,2011,Jun,69.2,64.8,1495824,1400534,95290,6.4,39.011902,-98.484246
Kansas,2011,Jul,69.2,64.8,1496109,1401222,94887,6.3,39.011902,-98.484246
Kansas,2011,Aug,69.2,64.8,1497076,1402453,94623,6.3,39.011902,-98.484246
Kansas,2011,Sep,69.2,64.9,1498090,1403990,94100,6.3,39.011902,-98.484246
Kansas,2011,Oct,69.2,64.9,1498563,1405412,93151,6.2,39.011902,-98.484246
Kansas,2011,Nov,69.1,64.9,1498063,1406203,91860,6.1,39.011902,-98.484246
Kansas,2011,Dec,69,64.9,1496515,1406144,90371,6,39.011902,-98.484246
Kansas,2012,Jan,68.9,64.8,1494362,1405492,88870,5.9,39.011902,-98.484246
Kansas,2012,Feb,68.8,64.7,1492333,1404669,87664,5.9,39.011902,-98.484246
Kansas,2012,Mar,68.7,64.7,1490738,1403751,86987,5.8,39.011902,-98.484246
Kansas,2012,Apr,68.6,64.6,1489485,1402934,86551,5.8,39.011902,-98.484246
Kansas,2012,May,68.5,64.6,1488736,1402661,86075,5.8,39.011902,-98.484246
Kansas,2012,Jun,68.5,64.5,1488524,1403130,85394,5.7,39.011902,-98.484246
Kansas,2012,Jul,68.4,64.6,1488847,1404335,84512,5.7,39.011902,-98.484246
Kansas,2012,Aug,68.5,64.6,1489743,1405991,83752,5.6,39.011902,-98.484246
Kansas,2012,Sep,68.5,64.7,1491050,1407653,83397,5.6,39.011902,-98.484246
Kansas,2012,Oct,68.5,64.7,1492122,1408760,83362,5.6,39.011902,-98.484246
Kansas,2012,Nov,68.5,64.7,1492672,1409248,83424,5.6,39.011902,-98.484246
Kansas,2012,Dec,68.5,64.7,1492648,1409265,83383,5.6,39.011902,-98.484246
Kansas,2018,Jan,66.7,64.4,1487571,1435898,51673,3.5,39.011902,-98.484246
Kansas,2018,Feb,66.7,64.4,1489190,1437973,51217,3.4,39.011902,-98.484246
Kansas,2018,Mar,66.8,64.6,1491516,1440755,50761,3.4,39.011902,-98.484246
Kansas,2018,Apr,66.9,64.7,1493526,1443318,50208,3.4,39.011902,-98.484246
Kansas,2018,May,66.9,64.7,1494620,1444886,49734,3.3,39.011902,-98.484246
Kansas,2018,Jun,66.9,64.7,1494721,1445332,49389,3.3,39.011902,-98.484246
Kansas,2018,Jul,66.9,64.7,1494114,1444952,49162,3.3,39.011902,-98.484246
Kansas,2018,Aug,66.8,64.6,1493557,1444346,49211,3.3,39.011902,-98.484246
Kansas,2018,Sep,66.8,64.6,1493558,1444014,49544,3.3,39.011902,-98.484246
Kansas,2018,Oct,66.8,64.6,1494286,1444241,50045,3.3,39.011902,-98.484246
Kansas,2018,Nov,66.9,64.6,1495502,1444967,50535,3.4,39.011902,-98.484246
Kansas,2018,Dec,66.9,64.6,1496766,1445964,50802,3.4,39.011902,-98.484246
Kansas,2019,Jan,67,64.7,1498145,1448286,49859,3.3,39.011902,-98.484246
Kansas,2019,Feb,67,64.8,1498785,1449354,49431,3.3,39.011902,-98.484246
Kansas,2019,Mar,67,64.8,1499200,1450485,48715,3.2,39.011902,-98.484246
Kansas,2019,Apr,67,64.9,1499802,1451859,47943,3.2,39.011902,-98.484246
Kansas,2019,May,67,64.9,1500745,1453453,47292,3.2,39.011902,-98.484246
Kansas,2019,Jun,67.1,65,1502233,1455294,46939,3.1,39.011902,-98.484246
Kansas,2019,Jul,67.1,65,1504280,1457332,46948,3.1,39.011902,-98.484246
Kansas,2019,Aug,67.2,65.1,1506483,1459393,47090,3.1,39.011902,-98.484246
Kansas,2019,Sep,67.3,65.2,1508696,1461702,46994,3.1,39.011902,-98.484246
Kansas,2019,Oct,67.3,65.2,1510635,1463870,46765,3.1,39.011902,-98.484246
Kansas,2019,Nov,67.4,65.3,1512020,1465450,46570,3.1,39.011902,-98.484246
Kansas,2019,Dec,67.3,65.3,1512024,1465468,46556,3.1,39.011902,-98.484246
Kansas,2020,Jan,67.2,65.2,1510039,1463424,46615,3.1,39.011902,-98.484246
Kansas,2020,Feb,67,65,1506098,1459591,46507,3.1,39.011902,-98.484246
Kansas,2020,Mar,66.8,64.8,1501259,1455355,45904,3.1,39.011902,-98.484246
Kansas,2020,Apr,66.3,58.3,1487192,1307711,179481,12.1,39.011902,-98.484246
Kansas,2020,May,66.7,60.6,1496594,1360121,136473,9.1,39.011902,-98.484246
Kansas,2020,Jun,66.4,61.4,1490050,1379252,110798,7.4,39.011902,-98.484246
Kansas,2020,Jul,66.7,62.2,1497711,1397735,99976,6.7,39.011902,-98.484246
Kansas,2020,Aug,66.7,62.9,1500074,1412927,87147,5.8,39.011902,-98.484246
Kansas,2020,Sep,67,63.4,1506787,1425005,81782,5.4,39.011902,-98.484246
Kansas,2020,Oct,67,63.7,1507308,1432870,74438,4.9,39.011902,-98.484246
Kansas,2020,Nov,67,63.9,1507770,1437427,70343,4.7,39.011902,-98.484246
Kansas,2020,Dec,66.9,64,1506060,1439583,66477,4.4,39.011902,-98.484246
Kansas,2021,Jan,66.7,64,1501771,1441027,60744,4,39.011902,-98.484246
Kansas,2021,Feb,66.7,64.1,1499701,1442431,57270,3.8,39.011902,-98.484246
Kansas,2021,Mar,66.6,64.2,1499375,1444182,55193,3.7,39.011902,-98.484246
Kansas,2021,Apr,66.7,64.2,1500352,1445977,54375,3.6,39.011902,-98.484246
Kansas,2021,May,66.7,64.3,1501166,1447618,53548,3.6,39.011902,-98.484246
Kansas,2021,Jun,66.7,64.3,1501793,1448723,53070,3.5,39.011902,-98.484246
Kansas,2021,Jul,66.6,64.3,1500749,1449353,51396,3.4,39.011902,-98.484246
Kansas,2021,Aug,66.5,64.3,1498856,1449889,48967,3.3,39.011902,-98.484246
Kansas,2021,Sep,66.4,64.3,1496517,1450741,45776,3.1,39.011902,-98.484246
Kansas,2021,Oct,66.3,64.4,1495227,1452351,42876,2.9,39.011902,-98.484246
Kansas,2021,Nov,66.3,64.5,1494828,1454558,40270,2.7,39.011902,-98.484246
Kansas,2021,Dec,66.3,64.6,1495774,1457197,38577,2.6,39.011902,-98.484246
Kansas,2022,Jan,66.4,64.7,1497661,1459956,37705,2.5,39.011902,-98.484246
Kansas,2022,Feb,66.5,64.8,1499748,1462503,37245,2.5,39.011902,-98.484246
Kansas,2022,Mar,66.6,64.9,1501486,1464274,37212,2.5,39.011902,-98.484246
Kansas,2022,Apr,66.6,64.9,1502511,1465054,37457,2.5,39.011902,-98.484246
Kansas,2022,May,66.6,64.9,1502845,1464957,37888,2.5,39.011902,-98.484246
